movieId,title,genres
2591,Under the Rainbow (1981),Comedy
2592,How I Won the War (1967),Comedy|War
2593,Light It Up (1999),Drama
2594,Anywhere But Here (1999),Comedy|Drama
2595,Dogma (1999),Adventure|Comedy|Fantasy
2596,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2597,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2598,Felicia's Journey (1999),Thriller
2599,Oxygen (1999),Crime|Drama|Thriller
2600,"Ape, The (1940)",Horror|Sci-Fi
2601,"Commitments, The (1991)",Comedy|Drama|Musical
2602,Holiday Inn (1942),Comedy|Musical
2603,"Longest Day, The (1962)",Action|Drama|War
2604,Poison Ivy (1992),Drama|Thriller
2605,Poison Ivy: New Seduction (1997),Drama|Thriller
2606,Tora! Tora! Tora! (1970),Action|Drama|War
2607,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2608,"Verdict, The (1982)",Drama|Mystery
2609,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2610,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2611,Stand and Deliver (1988),Comedy|Drama
2612,Moonstruck (1987),Comedy|Romance
2613,"Sandpiper, The (1965)",Drama|Romance
2614,Jeremiah Johnson (1972),Western
2615,Repulsion (1965),Drama|Horror
2616,Irma la Douce (1963),Comedy
2617,42 Up (1998),Documentary
2618,Liberty Heights (1999),Drama
2619,Mansfield Park (1999),Comedy|Drama|Romance
2620,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2621,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2622,All About My Mother (Todo sobre mi madre) (1999),Drama
2623,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy
2624,Scrooged (1988),Comedy|Fantasy|Romance
2625,Harvey (1950),Comedy|Fantasy
2626,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
2627,Matewan (1987),Drama
2628,Kagemusha (1980),Drama|War
2629,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama
2630,McCabe & Mrs. Miller (1971),Drama|Western
2631,Maurice (1987),Drama|Romance
2632,"Grapes of Wrath, The (1940)",Drama
2633,My Man Godfrey (1957),Comedy
2634,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
2635,"Natural, The (1984)",Drama
2636,Shampoo (1975),Comedy|Drama|Romance
2637,"River Runs Through It, A (1992)",Drama
2638,Fatal Attraction (1987),Drama|Thriller
2639,Jagged Edge (1985),Crime|Romance|Thriller
2640,Stanley & Iris (1990),Drama|Romance
2641,Midnight Run (1988),Action|Comedy|Crime|Thriller
2642,Awakenings (1990),Drama|Mystery
2643,Come See the Paradise (1990),Drama|Romance
2644,Backdraft (1991),Action|Drama
2645,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
2646,"River, The (1984)",Drama
2647,Country (1984),Drama
2648,Places in the Heart (1984),Drama
2649,'night Mother (1986),Drama
2650,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
2651,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2652,Flawless (1999),Drama
2653,Ride with the Devil (1999),Drama|Romance|War
2654,Tumbleweeds (1999),Drama
2655,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
2656,"Distinguished Gentleman, The (1992)",Comedy
2657,"Hitch-Hiker, The (1953)",Drama|Film-Noir
2658,Santa Fe Trail (1940),Drama|Romance|Western
2659,Agnes Browne (1999),Comedy|Drama
2660,"End of the Affair, The (1999)",Drama
2661,Holy Smoke (1999),Comedy|Drama
2662,"Map of the World, A (1999)",Drama
2663,Sweet and Lowdown (1999),Comedy|Drama
2664,Bonfire of the Vanities (1990),Comedy|Crime|Drama
2665,Daddy Long Legs (1919),Comedy|Drama
2666,Go West (1925),Comedy|Western
2667,Grand Illusion (La grande illusion) (1937),Drama|War
2668,"Great Santini, The (1979)",Drama
2669,"Sea Wolves, The (1980)",Action|War
2670,Stealing Home (1988),Drama
2671,Tarzan the Fearless (1933),Action|Adventure
2672,Three Ages (1923),Comedy
2673,"Two Jakes, The (1990)",Drama
2674,U2: Rattle and Hum (1988),Documentary|Musical
2675,Hell in the Pacific (1968),Drama|War
2676,"Glass Bottom Boat, The (1966)",Comedy|Romance
2677,Cradle Will Rock (1999),Drama
2678,Deuce Bigalow: Male Gigolo (1999),Comedy
2679,"Green Mile, The (1999)",Crime|Drama
2680,"Cider House Rules, The (1999)",Drama
2681,"War Zone, The (1999)",Drama|Thriller
2682,"Last Picture Show, The (1971)",Drama
2683,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2684,Anna and the King (1999),Drama|Romance
2685,Bicentennial Man (1999),Drama|Romance|Sci-Fi
2686,Stuart Little (1999),Children|Comedy|Fantasy
2687,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2688,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
2689,Magnolia (1999),Drama
2690,Onegin (1999),Drama|Romance
2691,Simpatico (1999),Comedy|Drama
2692,Topsy-Turvy (1999),Comedy|Drama|Musical
2693,Boiling Point (1993),Action|Drama
2694,Brenda Starr (1989),Adventure
2695,Carnal Knowledge (1971),Comedy|Drama
2696,Easy Rider (1969),Adventure|Drama
2697,"Falcon and the Snowman, The (1985)",Drama|Thriller
2698,Room at the Top (1959),Drama
2699,Any Given Sunday (1999),Drama
2700,Man on the Moon (1999),Comedy|Drama
2701,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2702,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2703,Next Friday (2000),Comedy
2704,"Hurricane, The (1999)",Drama
2705,Angela's Ashes (1999),Drama
2706,Play it to the Bone (1999),Comedy|Drama
2707,Titus (1999),Drama
2708,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
2709,"Third Miracle, The (1999)",Drama
2710,Snow Falling on Cedars (1999),Drama
2711,"Girl, Interrupted (1999)",Drama
2712,"Life and Times of Hank Greenberg, The (1998)",Documentary
2713,My Dog Skip (1999),Children|Drama
2714,Supernova (2000),Adventure|Sci-Fi|Thriller
2715,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
2716,"Way We Were, The (1973)",Drama|Romance
2717,Stalag 17 (1953),Drama|War
2718,"Presidio, The (1988)",Action|Crime|Romance|Thriller
2719,Papillon (1973),Crime|Drama
2720,Pal Joey (1957),Comedy|Drama|Musical|Romance
2721,"Last Detail, The (1973)",Comedy|Drama
2722,Five Easy Pieces (1970),Drama
2723,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
2724,Dead Calm (1989),Thriller
2725,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
2726,Black Sunday (La maschera del demonio) (1960),Horror
2727,Against All Odds (1984),Romance
2728,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
2729,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
2730,"Cry in the Dark, A (1988)",Drama
2731,Batman: Mask of the Phantasm (1993),Animation|Children
2732,American Flyers (1985),Drama
2733,Voyage of the Damned (1976),Drama
2734,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
2735,"Star Is Born, A (1937)",Drama
2736,Poison (1991),Drama
2737,Pacific Heights (1990),Mystery|Thriller
2738,"Draughtsman's Contract, The (1982)",Drama
2739,Carmen (1984),Drama
2740,"Zed & Two Noughts, A (1985)",Drama
2741,Woman in the Dunes (Suna no onna) (1964),Drama
2742,Down to You (2000),Comedy|Romance
2743,"Odessa File, The (1974)",Thriller
2744,Seven Chances (1925),Comedy
2745,Where the Buffalo Roam (1980),Comedy
2746,Eye of the Beholder (1999),Thriller
2747,Isn't She Great? (2000),Comedy
2748,"Big Tease, The (1999)",Comedy
2749,"Cup, The (Phörpa) (1999)",Comedy
2750,Encino Man (1992),Comedy
2751,"Goodbye Girl, The (1977)",Comedy|Romance
2752,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
2753,Malcolm X (1992),Drama
2754,Sister Act (1992),Comedy|Crime
2755,Sister Act 2: Back in the Habit (1993),Comedy
2756,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
2757,Alive (1993),Drama
2758,Agnes of God (1985),Drama|Mystery
2759,Scent of a Woman (1992),Drama
2760,Wayne's World (1992),Comedy
2761,Wayne's World 2 (1993),Comedy
2762,"League of Their Own, A (1992)",Comedy|Drama
2763,Patriot Games (1992),Action|Thriller
2764,"Bodyguard, The (1992)",Drama|Romance|Thriller
2765,Death Becomes Her (1992),Comedy|Fantasy
2766,Far and Away (1992),Adventure|Drama|Romance
2767,Howards End (1992),Drama
2768,Singles (1992),Comedy|Drama|Romance
2769,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
2770,White Men Can't Jump (1992),Comedy|Drama
2771,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
2772,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
2773,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
2774,"Mariachi, El (1992)",Action|Crime|Thriller|Western
2775,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2776,Forever Young (1992),Drama|Romance|Sci-Fi
2777,"Cutting Edge, The (1992)",Comedy|Drama|Romance
2778,Of Mice and Men (1992),Drama
2779,Bad Lieutenant (1992),Crime|Drama
2780,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
2781,Single White Female (1992),Drama|Thriller
2782,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2783,Gun Shy (2000),Comedy
2784,"Brandon Teena Story, The (1998)",Documentary
2785,Different for Girls (1996),Comedy
2786,Minnie and Moskowitz (1971),Action
2787,They Might Be Giants (1971),Comedy|Mystery|Romance
2788,"Beach, The (2000)",Adventure|Drama
2789,Snow Day (2000),Comedy
2790,"Tigger Movie, The (2000)",Animation|Children
2791,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2792,"Big Combo, The (1955)",Film-Noir
2793,Raining Stones (1993),Drama
2794,To Sir with Love (1967),Drama
2795,Boiler Room (2000),Crime|Drama|Thriller
2796,Hanging Up (2000),Comedy|Drama
2797,Pitch Black (2000),Horror|Sci-Fi|Thriller
2798,"Whole Nine Yards, The (2000)",Comedy|Crime
2799,Beautiful People (1999),Comedy
2800,Black Tar Heroin: The Dark End of the Street (2000),Documentary
2801,Blue Collar (1978),Crime|Drama
2802,"Circus, The (1928)",Comedy
2803,City Lights (1931),Comedy|Drama|Romance
2804,"Flamingo Kid, The (1984)",Comedy|Drama
2805,"Dog's Life, A (1918)",Comedy
2806,"Kid, The (1921)",Comedy|Drama
2807,"Man from Laramie, The (1955)",Western
2808,Class Reunion (1982),Comedy
2809,Reindeer Games (2000),Action|Thriller
2810,Wonder Boys (2000),Comedy|Drama
2811,Deterrence (1999),Drama|Thriller
2812,Judy Berlin (1999),Drama
2813,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
2814,Chain of Fools (2000),Comedy|Crime
2815,Drowning Mona (2000),Comedy
2816,"Next Best Thing, The (2000)",Comedy|Drama
2817,What Planet Are You From? (2000),Comedy|Sci-Fi
2818,Beyond the Mat (1999),Documentary
2819,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2820,"Year My Voice Broke, The (1987)",Drama
2821,Splendor in the Grass (1961),Drama|Romance
2822,My Tutor (1983),Drama
2823,"Killing of Sister George, The (1968)",Drama
2824,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
2825,For All Mankind (1989),Documentary
2826,Cross of Iron (1977),War
2827,Bride of the Monster (1955),Horror|Sci-Fi
2828,Born Yesterday (1950),Comedy
2829,Birdy (1984),Drama|War
2830,And God Created Woman (1988),Comedy|Drama|Romance
2831,Blood Feast (1963),Horror
2832,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
2833,Never Cry Wolf (1983),Adventure|Drama
2834,"Perils of Pauline, The (1947)",Comedy
2835,"Raisin in the Sun, A (1961)",Drama
2836,Two Thousand Maniacs! (1964),Horror
2837,Mission to Mars (2000),Sci-Fi
2838,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2839,East-West (Est-ouest) (1999),Drama|Romance
2840,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
2841,Breaking Away (1979),Comedy|Drama
2842,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
2843,Bull Durham (1988),Comedy|Drama|Romance
2844,Dog Day Afternoon (1975),Crime|Drama
2845,American Graffiti (1973),Comedy|Drama
2846,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2847,"Searchers, The (1956)",Drama|Western
2848,"Devil's Brigade, The (1968)",War
2849,"Big Country, The (1958)",Romance|Western
2850,Betrayed (1988),Drama|Thriller
2851,Bound for Glory (1976),Drama
2852,"Bridge at Remagen, The (1969)",Action|War
2853,Daughters of the Dust (1991),Drama
2854,Destination Moon (1950),Sci-Fi
2855,"Ogre, The (Unhold, Der) (1996)",Drama
2856,On the Beach (1959),Drama
2857,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2858,Volunteers (1985),Comedy
2859,JFK (1991),Drama|Mystery|Thriller
2860,Who's Harry Crumb? (1989),Comedy|Mystery
2861,Harry and the Hendersons (1987),Children|Comedy
2862,Let's Get Harry (1986),Action|Adventure
2863,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2864,Who's That Girl? (1987),Comedy
2865,She-Devil (1989),Comedy
2866,Date with an Angel (1987),Comedy|Fantasy|Romance
2867,Blind Date (1987),Comedy|Romance
2868,Nadine (1987),Comedy
2869,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
2870,"Great Muppet Caper, The (1981)",Children|Comedy
2871,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
2872,Sesame Street Presents Follow That Bird (1985),Children|Comedy
2873,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2874,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
2875,Turtle Diary (1985),Comedy|Drama|Romance
2876,Raise the Titanic (1980),Drama|Thriller
2877,Titanic (1953),Action|Drama
2878,"Night to Remember, A (1958)",Action|Drama
2879,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
2880,Erin Brockovich (2000),Drama
2881,Final Destination (2000),Drama|Thriller
2882,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
2883,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
2884,"Mirror, The (Zerkalo) (1975)",Drama
2885,"Crimson Pirate, The (1952)",Adventure|Comedy
2886,Thelma & Louise (1991),Adventure|Crime|Drama
2887,...And Justice for All (1979),Drama|Thriller
2888,Animal House (1978),Comedy
2889,She's Gotta Have It (1986),Comedy|Romance
2890,School Daze (1988),Drama
2891,Do the Right Thing (1989),Drama
2892,Mo' Better Blues (1990),Drama|Musical
2893,Jungle Fever (1991),Drama|Romance
2894,Coogan's Bluff (1968),Crime
2895,"Champ, The (1979)",Drama
2896,Creature Comforts (1989),Animation|Comedy
2897,Death Wish (1974),Action|Crime|Drama
2898,Death Wish 2 (1982),Action|Drama
2899,Death Wish 3 (1985),Action|Drama
2900,Death Wish 4: The Crackdown (1987),Action|Drama
2901,Death Wish 5: The Face of Death (1994),Action|Drama
2902,Double Indemnity (1944),Crime|Drama|Film-Noir
2903,Dying Young (1991),Drama|Romance
2904,Cool as Ice (1991),Drama
2905,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
2906,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
2907,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
2908,Red Dawn (1984),Action|Drama|War
2909,Band of the Hand (1986),Action|Crime|Drama
2910,Bloodsport (1988),Action
2911,Eyes of Laura Mars (1978),Mystery|Thriller
2912,Funny Bones (1995),Comedy|Drama
2913,"Good Earth, The (1937)",Drama
2914,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2915,"Good Mother, The (1988)",Drama
2916,Grumpy Old Men (1993),Comedy
2917,Guess Who's Coming to Dinner (1967),Drama
2918,Romeo Must Die (2000),Action|Crime|Romance|Thriller
2919,Here on Earth (2000),Drama|Romance
2920,Whatever It Takes (2000),Comedy|Romance
2921,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
2922,Waking the Dead (2000),Drama|Thriller
2923,Gothic (1986),Drama|Horror
2924,Lord of the Flies (1963),Adventure|Drama|Thriller
2925,Modern Times (1936),Comedy|Drama|Romance
2926,Last Resort (National Lampoon's Last Resort) (1994),Comedy
2927,Solar Crisis (1990),Sci-Fi|Thriller
2928,That's Life! (1986),Drama
2929,Heart and Souls (1993),Comedy|Fantasy
2930,Hud (1963),Drama|Western
2931,"Hustler, The (1961)",Drama
2932,Inherit the Wind (1960),Drama
2933,Dersu Uzala (1975),Adventure|Drama
2934,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
2935,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller
2936,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
2937,Retroactive (1997),Sci-Fi|Thriller
2938,"Place in the Sun, A (1951)",Drama|Romance
2939,Jacob's Ladder (1990),Horror|Mystery
2940,Empire Records (1995),Comedy|Drama
2941,"Bamba, La (1987)",Drama
2942,Ladyhawke (1985),Adventure|Fantasy|Romance
2943,Lucas (1986),Drama|Romance
2944,High Fidelity (2000),Comedy|Drama|Romance
2945,"Road to El Dorado, The (2000)",Animation|Children
2946,"Skulls, The (2000)",Thriller
2947,El Dorado (1966),Western
2948,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
2949,Hook (1991),Adventure|Comedy|Fantasy
2950,Horror Express (1972),Horror
2951,My Chauffeur (1986),Comedy
2952,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
2953,True Grit (1969),Adventure|Drama|Western
2954,Roadside Prophets (1992),Comedy|Drama
2955,Madame Sousatzka (1988),Drama
2956,Max Dugan Returns (1983),Comedy
2957,Midnight Express (1978),Drama
2958,Misery (1990),Drama|Horror|Thriller
2959,Mr. Saturday Night (1992),Comedy|Drama
2960,Murphy's Romance (1985),Comedy|Romance
2961,My Life (1993),Drama
2962,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
2963,Network (1976),Comedy|Drama
2964,No Way Out (1987),Drama|Mystery|Thriller
2965,North Dallas Forty (1979),Comedy|Drama
2966,"Odd Couple, The (1968)",Comedy
2967,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
2968,Black and White (1999),Drama
2969,Frequency (2000),Drama|Thriller
2970,Ready to Rumble (2000),Comedy
2971,Return to Me (2000),Drama|Romance
2972,Rules of Engagement (2000),Drama|Thriller
2973,Joe Gould's Secret (2000),Drama
2974,Me Myself I (2000),Comedy|Romance
2975,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
2976,"End of Violence, The (1997)",Drama|Thriller
2977,Force 10 from Navarone (1978),Action|Drama|War
2978,How to Stuff a Wild Bikini (1965),Comedy
2979,Mystery Train (1989),Comedy|Drama
2980,Arthur (1981),Comedy|Romance
2981,Bachelor Party (1984),Comedy
2982,Parenthood (1989),Comedy|Drama
2983,Predator (1987),Action|Sci-Fi|Thriller
2984,"Prince of Tides, The (1991)",Drama|Romance
2985,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2986,All the Vermeers in New York (1990),Comedy|Drama|Romance
2987,"Actor's Revenge, An (Yukinojô henge) (1963)",Drama
2988,28 Days (2000),Drama
2989,American Psycho (2000),Crime|Horror|Mystery|Thriller
2990,Keeping the Faith (2000),Comedy|Drama|Romance
2991,Where the Money Is (2000),Comedy|Drama
2992,East is East (1999),Comedy
2993,"Filth and the Fury, The (2000)",Documentary
2994,Passion of Mind (2000),Drama|Mystery|Romance
2995,Diner (1982),Comedy|Drama
2996,Shakes the Clown (1992),Comedy
2997,Cabaret (1972),Drama|Musical
2998,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
2999,Prick Up Your Ears (1987),Comedy|Drama
3000,Auntie Mame (1958),Comedy|Drama
3001,Guys and Dolls (1955),Comedy|Musical|Romance
3002,"Hunger, The (1983)",Horror
3003,Marathon Man (1976),Crime|Drama|Thriller
3004,Caddyshack (1980),Comedy
3005,Gossip (2000),Drama|Thriller
3006,Love and Basketball (2000),Drama|Romance
3007,U-571 (2000),Action|Thriller|War
3008,"Virgin Suicides, The (1999)",Drama|Romance
3009,Jennifer 8 (1992),Mystery|Thriller
3010,Limelight (1952),Comedy|Drama|Romance
3011,Committed (2000),Comedy|Drama
3012,"Crow: Salvation, The (2000)",Action|Horror
3013,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
3014,Where the Heart Is (2000),Comedy|Drama
3015,"Big Kahuna, The (2000)",Comedy|Drama
3016,Bossa Nova (2000),Comedy|Drama|Romance
3017,Smiling Fish and Goat on Fire (1999),Comedy|Romance
3018,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3019,Time Code (2000),Comedy|Drama
3020,Carnosaur (1993),Horror|Sci-Fi
3021,Carnosaur 2 (1995),Horror|Sci-Fi
3022,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3023,"Hidden, The (1987)",Action|Horror|Sci-Fi
3024,Two Moon Junction (1988),Drama|Romance
